idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:20:01.972292,1202.1144375,1202.1144375,25.6,7.237171173095703,5.2,24800677888,gaspabook-VJFE59F11X-B1011H
