idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:48:56.156243,2396.375,2396.375,27.2,7.718387603759766,5.2,24781508608,gaspabook-VJFE59F11X-B1011H
