idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:15:14.534515,893.014125,893.014125,25.4,7.177272796630859,5.2,24800989184,gaspabook-VJFE59F11X-B1011H
