idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:49:32.984479,2416.43475,2416.43475,27.4,7.7639007568359375,5.2,24781606912,gaspabook-VJFE59F11X-B1011H
