idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:18:04.489688,666.707,666.707,25.8,7.2782440185546875,5.2,24800595968,gaspabook-VJFE59F11X-B1011H
