idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:52:16.758099,1476.0950625,1476.0950625,26.6,7.493232727050781,5.2,24782147584,gaspabook-VJFE59F11X-B1011H
