idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:22:03.352305,679.8585625,679.8585625,25.3,7.145389556884766,5.2,24802045952,gaspabook-VJFE59F11X-B1011H
