idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:16:33.402493,1197.43125,1197.43125,25.3,7.1499786376953125,5.2,24800325632,gaspabook-VJFE59F11X-B1011H
