idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-06 19:39:57.700215,2281.1028125000003,2281.1028125000003,23.6,6.653770446777344,5.2,24767471616,gaspabook-VJFE59F11X-B1011H
