idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:21:57.282423,721.2876875000001,721.2876875000001,25.3,7.146110534667969,5.2,24802037760,gaspabook-VJFE59F11X-B1011H
