idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:48:13.231680,2417.322,2417.322,27.2,7.6799163818359375,5.2,24781430784,gaspabook-VJFE59F11X-B1011H
