idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:50:57.997495,929.5214374999999,929.5214374999999,26.5,7.475334167480469,5.2,24781893632,gaspabook-VJFE59F11X-B1011H
