idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:34:56.235566,2349.9051875,2349.9051875,27.6,7.834476470947266,5.2,24771715072,gaspabook-VJFE59F11X-B1011H
