idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:17:09.860158,1280.9215625000002,1280.9215625000002,25.7,7.235103607177734,5.2,24800440320,gaspabook-VJFE59F11X-B1011H
