idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:15:57.021716,1162.17425,1162.17425,25.4,7.163486480712891,5.2,24800202752,gaspabook-VJFE59F11X-B1011H
