idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:15:50.954558,1634.508625,1634.508625,25.6,7.218852996826172,5.2,24801075200,gaspabook-VJFE59F11X-B1011H
