idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:48:37.733461,2475.2528125000003,2475.2528125000003,27.4,7.7655487060546875,5.2,24781479936,gaspabook-VJFE59F11X-B1011H
