idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:49:57.317613,1151.5995,1151.5995,26.4,7.448024749755859,5.2,24781639680,gaspabook-VJFE59F11X-B1011H
