idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:47:18.065218,2410.6649374999997,2410.6649374999997,27.1,7.6607818603515625,5.2,24780337152,gaspabook-VJFE59F11X-B1011H
