idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:16:51.659343,1713.442875,1713.442875,25.8,7.277370452880859,5.2,24800485376,gaspabook-VJFE59F11X-B1011H
