idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:50:21.603410,638.5498125,638.5498125,26.3,7.418800354003906,5.2,24781746176,gaspabook-VJFE59F11X-B1011H
