idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:51:28.263589,586.342375,586.342375,26.5,7.4635772705078125,5.2,24782032896,gaspabook-VJFE59F11X-B1011H
