idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:49:26.834785,2377.8644375000003,2377.8644375000003,27.0,7.659847259521484,5.2,24781590528,gaspabook-VJFE59F11X-B1011H
