idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:47:30.306886,2395.6102499999997,2395.6102499999997,27.1,7.679027557373047,5.2,24781291520,gaspabook-VJFE59F11X-B1011H
