idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:15:38.816699,1179.8944999999999,1179.8944999999999,25.5,7.194576263427734,5.2,24801046528,gaspabook-VJFE59F11X-B1011H
