idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:20:56.585983,1317.6076875,1317.6076875,25.4,7.176631927490234,5.2,24801492992,gaspabook-VJFE59F11X-B1011H
