idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-06 19:39:51.632927,2454.7835,2454.7835,23.8,6.699291229248047,5.2,24766959616,gaspabook-VJFE59F11X-B1011H
