idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:20:14.112440,1335.0490624999998,1335.0490624999998,25.7,7.265899658203125,5.2,24801431552,gaspabook-VJFE59F11X-B1011H
