idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:16:03.087007,1435.92725,1435.92725,25.3,7.145992279052734,5.2,24800313344,gaspabook-VJFE59F11X-B1011H
