idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:49:08.433448,2495.4221875,2495.4221875,27.1,7.668525695800781,5.2,24781524992,gaspabook-VJFE59F11X-B1011H
