idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:47:05.860252,2404.3923750000004,2404.3923750000004,27.3,7.703830718994141,5.2,24780255232,gaspabook-VJFE59F11X-B1011H
