idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:46:35.259543,2376.0069375,2376.0069375,27.3,7.750576019287109,5.2,24774082560,gaspabook-VJFE59F11X-B1011H
