idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:15:32.745546,922.0999374999999,922.0999374999999,25.4,7.186012268066406,5.2,24801042432,gaspabook-VJFE59F11X-B1011H
