idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:48:00.964493,2423.9338125000004,2423.9338125000004,27.3,7.738075256347656,5.2,24781385728,gaspabook-VJFE59F11X-B1011H
