idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:22:15.493909,642.1879375,642.1879375,25.6,7.230373382568359,5.2,24802578432,gaspabook-VJFE59F11X-B1011H
