idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:52:59.245975,1263.2628750000001,1263.2628750000001,26.4,7.454193115234375,5.2,24782213120,gaspabook-VJFE59F11X-B1011H
