idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:20:32.341067,1273.79375,1273.79375,26.0,7.337627410888672,5.2,24801492992,gaspabook-VJFE59F11X-B1011H
