idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:21:45.100399,1421.5505000000003,1421.5505000000003,25.4,7.163784027099609,5.2,24802013184,gaspabook-VJFE59F11X-B1011H
