idDados,dataHora,percCPU,tempoInativo,percRAM,gigaBytesRAM,percDisc,usedDisc,fkNotebook
5,2024-12-05 12:49:45.182651,1501.9014375,1501.9014375,26.4,7.4518890380859375,5.2,24781619200,gaspabook-VJFE59F11X-B1011H
